iter	MultiClass
4772	1.985649415
4773	1.985524901
4774	1.985367863
4775	1.985326958
4776	1.985187273
4777	1.985147215
4778	1.984990531
4779	1.984869299
4780	1.984705088
4781	1.984660149
4782	1.984530544
4783	1.984489006
4784	1.984332612
4785	1.984125881
4786	1.98394503
4787	1.983821634
4788	1.983754465
4789	1.983707065
4790	1.983645586
4791	1.98357519
4792	1.983477205
4793	1.983468837
4794	1.983329605
4795	1.983271984
4796	1.983230104
4797	1.983164436
4798	1.983103729
4799	1.982962
4800	1.982929513
4801	1.982760283
4802	1.982678909
4803	1.982617329
4804	1.98251261
4805	1.982451795
4806	1.982224314
4807	1.98217033
4808	1.982106453
4809	1.981983205
4810	1.981900904
4811	1.981816269
4812	1.981591798
4813	1.981321264
4814	1.981207577
4815	1.981137158
4816	1.981008655
4817	1.980823048
4818	1.980805243
4819	1.980795142
4820	1.980654432
4821	1.980540487
4822	1.980490199
4823	1.980451379
4824	1.980365824
4825	1.980175767
4826	1.980044268
4827	1.979908248
4828	1.979870933
4829	1.979691253
4830	1.979498237
4831	1.979318389
4832	1.979272963
4833	1.979235207
4834	1.979176611
4835	1.978987268
4836	1.97889708
4837	1.97885324
4838	1.978685285
4839	1.978640645
4840	1.978618539
4841	1.978448132
4842	1.978394403
4843	1.978315463
4844	1.978190197
4845	1.978107963
4846	1.977910585
4847	1.977854492
4848	1.977829265
4849	1.977623547
4850	1.977447088
4851	1.977293774
4852	1.976982533
4853	1.976981676
4854	1.976943553
4855	1.976911565
4856	1.976899778
4857	1.976692465
4858	1.976613689
4859	1.976484813
4860	1.976349969
4861	1.976311799
4862	1.976261806
4863	1.976172636
4864	1.976070668
4865	1.976035621
4866	1.975867465
4867	1.975819674
4868	1.97577137
4869	1.975749769
4870	1.975643226
4871	1.975494943
4872	1.975377734
4873	1.975284046
4874	1.975112401
4875	1.975100108
4876	1.974950136
4877	1.974815699
4878	1.974770448
4879	1.974666888
4880	1.974526879
4881	1.974399544
4882	1.974249182
4883	1.974188648
4884	1.97410649
4885	1.973950651
4886	1.973911756
4887	1.973894352
4888	1.973729231
4889	1.973575622
4890	1.973462002
4891	1.973443152
4892	1.973375308
4893	1.973210789
4894	1.973174964
4895	1.973091951
4896	1.973083171
4897	1.973068666
4898	1.973056011
4899	1.972930679
4900	1.972900307
4901	1.97266106
4902	1.972647658
4903	1.972512023
4904	1.972382253
4905	1.972237956
4906	1.972231064
4907	1.972211541
4908	1.972024966
4909	1.971872794
4910	1.971785487
4911	1.971654356
4912	1.971575006
4913	1.971539734
4914	1.971493213
4915	1.971453777
4916	1.971360098
4917	1.971319811
4918	1.971077392
4919	1.971055713
4920	1.971010454
4921	1.970925697
4922	1.970903461
4923	1.970868295
4924	1.970774919
4925	1.970774285
4926	1.970666909
4927	1.970582889
4928	1.970543955
4929	1.970477736
4930	1.970342756
4931	1.970210372
4932	1.970017158
4933	1.969931843
4934	1.969758718
4935	1.969577002
4936	1.969394003
4937	1.969317192
4938	1.969112956
4939	1.969038702
4940	1.968959593
4941	1.968928048
4942	1.968864352
4943	1.968693145
4944	1.968621385
4945	1.968537554
4946	1.968380409
4947	1.968247657
4948	1.968037454
4949	1.968005649
4950	1.967881739
4951	1.967807556
4952	1.967792929
4953	1.967712437
4954	1.967517617
4955	1.967225096
4956	1.967062946
4957	1.966958204
4958	1.966891373
4959	1.966736596
4960	1.966691037
4961	1.966594749
4962	1.966553713
4963	1.966514969
4964	1.966433114
4965	1.966358369
4966	1.966343328
4967	1.966210788
4968	1.965956063
4969	1.965841462
4970	1.965694759
4971	1.965629554
4972	1.965556712
4973	1.965419561
4974	1.965299257
4975	1.965242231
4976	1.965194219
4977	1.9651111
4978	1.965063171
4979	1.965032165
4980	1.964984654
4981	1.964866796
4982	1.964776519
4983	1.964735712
4984	1.964695
4985	1.964677344
4986	1.964665224
4987	1.964630312
4988	1.964615754
4989	1.964564864
4990	1.964539949
4991	1.964348988
4992	1.964313654
4993	1.964220436
4994	1.964200506
4995	1.964109371
4996	1.964053676
4997	1.963876415
4998	1.963774738
4999	1.96371677
